fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
federal,diesel,2019,Federal/ES,3.49,litro,quantidade_litros,ÓLEO DIESEL.
federal,diesel,2019,Federal/ES,3.49,litro,quantidade_litros,ÓLEO DIESEL.
federal,gasolina,2019,Federal/ES,4.2899,litro,quantidade_litros,GASOLINA COMUM
federal,gasolina,2019,Federal/ES,4.2899,litro,quantidade_litros,GASOLINA COMUM
federal,diesel,2019,Federal/ES,3.5199,litro,quantidade_litros,ÓLEO DIESEL.
federal,diesel,2019,Federal/ES,3.5199,litro,quantidade_litros,ÓLEO DIESEL.
federal,torneira,2019,Federal/ES,32.73,unidade,unitario,REPARO TORNEIRA
federal,agua_mineral,2019,Federal/ES,5.0,litro,heuristica,ÁGUA MINERAL NATURAL
federal,seringa,2019,Federal/ES,0.15,unidade,unitario,SERINGA
federal,cafe,2019,Federal/ES,27.96,kg,heuristica,'CAFÉ'
federal,agua_mineral,2019,Federal/ES,5.58,litro,heuristica,'ÁGUA MINERAL'
federal,gas_glp,2019,Federal/ES,65.0,botijao_13kg,unitario,GÁS LIQUEFEITO DE PETRÓLEO - GLP
federal,acucar,2019,Federal/ES,2.9997,kg,heuristica,'AÇÚCAR'
federal,disjuntor,2019,Federal/ES,5.39,unidade,unitario,PEÇA / ACESSÓRIO DISJUNTOR
federal,disjuntor,2019,Federal/ES,18.44,unidade,unitario,PEÇA / ACESSÓRIO DISJUNTOR
federal,disjuntor,2019,Federal/ES,28.33,unidade,unitario,PEÇA / ACESSÓRIO DISJUNTOR
federal,disjuntor,2019,Federal/ES,34.54,unidade,unitario,PEÇA / ACESSÓRIO DISJUNTOR
federal,gas_glp,2019,Federal/ES,64.5,botijao_13kg,unitario,GÁS LIQUEFEITO DE PETRÓLEO - GLP
federal,tubo_pvc,2019,Federal/ES,11.9,metro,unitario,TUBO PVC SOLDÁVEL
federal,desinfetante,2019,Federal/ES,9.48,litro,heuristica,DESINFETANTE
federal,detergente,2019,Federal/ES,2.98,litro,heuristica,DETERGENTE
federal,papel_higienico,2019,Federal/ES,5.0,rolo,unitario,PAPEL HIGIÊNICO
federal,detergente,2019,Federal/ES,17.78,litro,heuristica,DETERGENTE
federal,aas,2019,Federal/ES,0.1,unidade,unitario,ÁCIDO ACETILSALICÍLICO
federal,albendazol,2019,Federal/ES,0.49,unidade,unitario,ALBENDAZOL
federal,amoxicilina,2019,Federal/ES,0.18,unidade,unitario,AMOXICILINA
federal,amoxicilina,2019,Federal/ES,1.1,unidade,unitario,AMOXICILINA
federal,azitromicina,2019,Federal/ES,0.72,unidade,unitario,AZITROMICINA
federal,cefalexina,2019,Federal/ES,0.44,unidade,unitario,CEFALEXINA
federal,ciprofloxacino,2019,Federal/ES,0.32,unidade,unitario,CIPROFLOXACINO CLORIDRATO
federal,paracetamol,2019,Federal/ES,0.43,unidade,unitario,PARACETAMOL
federal,dexametasona,2019,Federal/ES,1.18,unidade,unitario,DEXAMETASONA
federal,dipirona,2019,Federal/ES,0.12,unidade,unitario,DIPIRONA SÓDICA
federal,fenobarbital,2019,Federal/ES,1.64,unidade,unitario,FENOBARBITAL SÓDICO
federal,furosemida,2019,Federal/ES,0.49,unidade,unitario,FUROSEMIDA
federal,haloperidol,2019,Federal/ES,1.36,unidade,unitario,HALOPERIDOL
federal,nimesulida,2019,Federal/ES,0.1,unidade,unitario,NIMESULIDA
federal,omeprazol,2019,Federal/ES,0.1,unidade,unitario,OMEPRAZOL
federal,paracetamol,2019,Federal/ES,0.09,unidade,unitario,PARACETAMOL
federal,paracetamol,2019,Federal/ES,0.34,unidade,unitario,PARACETAMOL
federal,paracetamol,2019,Federal/ES,0.22,unidade,unitario,PARACETAMOL
federal,prednisona,2019,Federal/ES,0.25,unidade,unitario,PREDNISONA
federal,ranitidina,2019,Federal/ES,0.57,unidade,unitario,RANITIDINA CLORIDRATO
federal,biscoito,2019,Federal/ES,10.0,kg,heuristica,BISCOITO
federal,macarrao,2019,Federal/ES,17.8,kg,heuristica,'MACARRÃO'
federal,leite_po,2019,Federal/ES,87.5,kg,heuristica,LEITE EM PÓ
federal,alcool,2019,Federal/ES,9.0,litro,heuristica,ÁLCOOL ETÍLICO
federal,alcool,2019,Federal/ES,28.99,litro,heuristica,ÁLCOOL ETÍLICO
federal,alcool,2019,Federal/ES,9.0,litro,heuristica,ÁLCOOL ETÍLICO
federal,alcool,2019,Federal/ES,13.5,litro,heuristica,ÁLCOOL ETÍLICO
federal,alcool,2019,Federal/ES,15.45,litro,heuristica,ÁLCOOL ETÍLICO
federal,alcool,2019,Federal/ES,15.4,litro,heuristica,ÁLCOOL ETÍLICO
federal,alcool,2019,Federal/ES,14.99,litro,heuristica,ÁLCOOL ETÍLICO
federal,acucar,2019,Federal/ES,8.86,kg,heuristica,'AÇÚCAR'
federal,disjuntor,2019,Federal/ES,9.6,unidade,unitario,DISJUNTOR BAIXA TENSÃO
federal,disjuntor,2019,Federal/ES,87.0,unidade,unitario,DISJUNTOR BAIXA TENSÃO
federal,torneira,2019,Federal/ES,61.9,unidade,unitario,TORNEIRA
federal,tubo_pvc,2019,Federal/ES,46.9,metro,unitario,TUBO PVC ROSCÁVEL
federal,tubo_pvc,2019,Federal/ES,32.56,metro,unitario,TUBO PVC ROSCÁVEL
federal,agua_mineral,2019,Federal/ES,10.0,litro,heuristica,ÁGUA MINERAL NATURAL
federal,gasolina,2019,Federal/ES,4.42,litro,quantidade_litros,GASOLINA COMUM
federal,diesel,2019,Federal/ES,3.53,litro,quantidade_litros,ÓLEO DIESEL.
federal,diesel,2019,Federal/ES,3.72,litro,quantidade_litros,ÓLEO DIESEL.
federal,carne_bovina,2019,Federal/ES,14.8,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,24.9,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,16.0,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,17.4,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,17.9,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_suina,2019,Federal/ES,11.0,kg,heuristica,CARNE SUÍNA IN NATURA
federal,carne_suina,2019,Federal/ES,14.9,kg,heuristica,CARNE SUÍNA IN NATURA
federal,leite_integral,2019,Federal/ES,3.1,litro,heuristica,LEITE FLUIDO
federal,leite_integral,2019,Federal/ES,3.1,litro,heuristica,LEITE FLUIDO
federal,leite_po,2019,Federal/ES,21.5,kg,heuristica,LEITE EM PÓ
federal,margarina,2019,Federal/ES,22.0,kg,heuristica,'MARGARINA'
federal,cebola,2019,Federal/ES,5.0,kg,heuristica,CEBOLA IN NATURA
federal,vinagre,2019,Federal/ES,2.5333,litro,heuristica,VINAGRE
federal,vinagre,2019,Federal/ES,4.6667,litro,heuristica,VINAGRE
federal,argamassa,2019,Federal/ES,3.5,kg,heuristica,ARGAMASSA
federal,gas_glp,2019,Federal/ES,77.0,botijao_13kg,unitario,GÁS LIQUEFEITO DE PETRÓLEO - GLP
federal,detergente,2019,Federal/ES,4.0,litro,heuristica,DETERGENTE
federal,vassoura,2019,Federal/ES,15.5,unidade,unitario,VASSOURA
federal,gas_glp,2019,Federal/ES,66.0,botijao_13kg,unitario,BOTIJÃO GÁS LIQUEFEITO DE PETRÓLEO - GLP
federal,ar_condicionado,2019,Federal/ES,953.125,unidade,unitario,AR CONDICIONADO VEICULO - INSTALACAO / MONTAGEM / MANUTENCAO
federal,cafe,2019,Federal/ES,13.36,kg,heuristica,'CAFÉ'
federal,ar_condicionado,2019,Federal/ES,1150.0,unidade,unitario,AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE
federal,agua_mineral,2019,Federal/ES,8.4,litro,heuristica,ÁGUA MINERAL NATURAL
federal,feijao,2019,Federal/ES,4.86,kg,heuristica,FEIJÃO
federal,feijao,2019,Federal/ES,4.6,kg,heuristica,FEIJÃO
federal,chuchu,2019,Federal/ES,1.4,kg,heuristica,CHUCHU IN NATURA
federal,suco,2019,Federal/ES,10.47,litro,heuristica,SUCO
federal,suco,2019,Federal/ES,9.69,litro,heuristica,SUCO
federal,toner,2019,Federal/ES,680.0,unidade,unitario,CARTUCHO TONER IMPRESSORA LEXMARK
federal,agua_mineral,2019,Federal/ES,8.8,litro,heuristica,ÁGUA MINERAL NATURAL
federal,ar_condicionado,2019,Federal/ES,15250.0,unidade,unitario,AR CONDICIONADO - INSTALACAO/MONTAGEM/DESMONATAGEM/REMOÇÃO -(PAREDE / SISTEMAS)
federal,cafe,2019,Federal/ES,14.5,kg,heuristica,'CAFÉ'
federal,alcool,2019,Federal/ES,7.14,litro,heuristica,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES
federal,alcool,2019,Federal/ES,10.0,litro,heuristica,ÁLCOOL ETÍLICO
federal,alcool,2019,Federal/ES,7.74,litro,heuristica,ÁLCOOL ETÍLICO
federal,disjuntor,2019,Federal/ES,114.0,unidade,unitario,DISJUNTOR ALTA TENSÃO
federal,toner,2019,Federal/ES,65.9,unidade,unitario,CARTUCHO TONER IMPRESSORA HP
federal,ar_condicionado,2019,Federal/ES,17498.0,unidade,unitario,AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA
federal,ar_condicionado,2019,Federal/ES,17498.0,unidade,unitario,AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA
federal,cimento,2019,Federal/ES,21.0,saco_50kg,unitario,CIMENTO PORTLAND
federal,tijolo,2019,Federal/ES,2.45,unidade,unitario,BLOCO DE CONCRETO
federal,abobora,2019,Federal/ES,1.99,kg,heuristica,ABÓBORA IN-NATURA
federal,cebola,2019,Federal/ES,3.15,kg,heuristica,CEBOLA IN NATURA
federal,feijao,2019,Federal/ES,4.6,kg,heuristica,FEIJÃO
federal,iogurte,2019,Federal/ES,6.93,litro,heuristica,IOGURTE NATURAL
federal,iogurte,2019,Federal/ES,6.93,litro,heuristica,IOGURTE NATURAL
federal,cafe,2019,Federal/ES,35.96,kg,heuristica,'CAFÉ'
federal,gasolina,2019,Federal/ES,4.3,litro,quantidade_litros,GASOLINA COMUM
federal,diesel,2019,Federal/ES,3.41,litro,quantidade_litros,ÓLEO DIESEL.
federal,cafe,2019,Federal/ES,15.0,kg,heuristica,'CAFÉ'
federal,envelope,2019,Federal/ES,0.44,unidade,unitario,'ENVELOPE'
federal,envelope,2019,Federal/ES,0.2,unidade,unitario,'ENVELOPE'
federal,envelope,2019,Federal/ES,1.0,unidade,unitario,'ENVELOPE'
federal,envelope,2019,Federal/ES,0.16,unidade,unitario,'ENVELOPE'
federal,tubo_pvc,2019,Federal/ES,155.9,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,56.9,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,66.9,metro,unitario,TUBO PVC SOLDÁVEL
federal,pneu,2019,Federal/ES,172.0,unidade,unitario,PNEU VEÍCULO AUTOMOTIVO
federal,pneu,2019,Federal/ES,740.0,unidade,unitario,PNEU VEÍCULO AUTOMOTIVO
federal,pneu,2019,Federal/ES,690.0,unidade,unitario,PNEU VEÍCULO AUTOMOTIVO
federal,pneu,2019,Federal/ES,229.0,unidade,unitario,PNEU VEÍCULO AUTOMOTIVO
federal,pneu,2019,Federal/ES,580.0,unidade,unitario,PNEU VEÍCULO AUTOMOTIVO
federal,pneu,2019,Federal/ES,265.0,unidade,unitario,PNEU VEÍCULO AUTOMOTIVO
federal,pneu,2019,Federal/ES,285.0,unidade,unitario,PNEU VEÍCULO AUTOMOTIVO
federal,pneu,2019,Federal/ES,415.0,unidade,unitario,PNEU VEÍCULO AUTOMOTIVO
federal,tijolo,2019,Federal/ES,1.6,unidade,unitario,BLOCO DE CONCRETO
federal,tijolo,2019,Federal/ES,1.79,unidade,unitario,BLOCO DE CONCRETO
federal,tubo_pvc,2019,Federal/ES,185.25,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,41.0,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,116.0,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,7.85,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,10.55,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,20.0,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,15.99,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,24.36,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,41.36,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,22.36,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,65.24,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,64.99,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,49.99,metro,unitario,TUBO PVC SOLDÁVEL
federal,tubo_pvc,2019,Federal/ES,89.26,metro,unitario,TUBO PVC SOLDÁVEL
federal,lapis,2019,Federal/ES,1.31,unidade,unitario,LÁPIS PRETO
federal,mascara_descartavel,2019,Federal/ES,1.0,unidade,unitario,MÁSCARA DESCARTÁVEL USO GERAL
federal,torneira,2019,Federal/ES,109.65,unidade,unitario,REPARO TORNEIRA
federal,torneira,2019,Federal/ES,32.0,unidade,unitario,REPARO TORNEIRA
federal,torneira,2019,Federal/ES,25.0,unidade,unitario,REPARO TORNEIRA
federal,torneira,2019,Federal/ES,15.0,unidade,unitario,REPARO TORNEIRA
federal,torneira,2019,Federal/ES,35.0,unidade,unitario,REPARO TORNEIRA
federal,torneira,2019,Federal/ES,27.0,unidade,unitario,REPARO TORNEIRA
federal,torneira,2019,Federal/ES,36.72,unidade,unitario,REPARO TORNEIRA
federal,vassoura,2019,Federal/ES,17.04,unidade,unitario,VASSOURA
federal,vassoura,2019,Federal/ES,9.2,unidade,unitario,VASSOURA
federal,vassoura,2019,Federal/ES,9.96,unidade,unitario,VASSOURA
federal,bebedouro,2019,Federal/ES,1772.0,unidade,unitario,BEBEDOURO ÁGUA
federal,agua_mineral,2019,Federal/ES,6.6,litro,heuristica,ÁGUA MINERAL NATURAL
federal,agua_sanitaria,2019,Federal/ES,2.99,litro,heuristica,ÁGUA SANITÁRIA
federal,agua_sanitaria,2019,Federal/ES,2.99,litro,heuristica,ÁGUA SANITÁRIA
federal,cebola,2019,Federal/ES,3.88,kg,heuristica,CEBOLA IN NATURA
federal,cebola,2019,Federal/ES,3.88,kg,heuristica,CEBOLA IN NATURA
federal,carne_bovina,2019,Federal/ES,15.9,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_suina,2019,Federal/ES,11.9,kg,heuristica,CARNE SUÍNA IN NATURA
federal,carne_suina,2019,Federal/ES,15.9,kg,heuristica,CARNE SUÍNA IN NATURA
federal,carne_suina,2019,Federal/ES,13.9,kg,heuristica,CARNE SUÍNA IN NATURA
federal,carne_bovina,2019,Federal/ES,19.9,kg,heuristica,CARNE BOVINA IN NATURA
federal,agua_mineral,2019,Federal/ES,6.12,litro,heuristica,ÁGUA MINERAL NATURAL
federal,agua_mineral,2019,Federal/ES,7.74,litro,heuristica,ÁGUA MINERAL NATURAL
federal,disjuntor,2019,Federal/ES,9.6,unidade,unitario,DISJUNTOR BAIXA TENSÃO
federal,disjuntor,2019,Federal/ES,87.0,unidade,unitario,DISJUNTOR BAIXA TENSÃO
federal,torneira,2019,Federal/ES,61.9,unidade,unitario,TORNEIRA
federal,tubo_pvc,2019,Federal/ES,46.9,metro,unitario,TUBO PVC ROSCÁVEL
federal,tubo_pvc,2019,Federal/ES,32.56,metro,unitario,TUBO PVC ROSCÁVEL
federal,agua_mineral,2019,Federal/ES,10.0,litro,heuristica,ÁGUA MINERAL NATURAL
federal,alcool,2019,Federal/ES,25.0,litro,heuristica,ÁLCOOL ETÍLICO
federal,caneta_esferografica,2019,Federal/ES,0.88,unidade,unitario,CANETA ESFEROGRÁFICA
federal,envelope,2019,Federal/ES,0.221,unidade,unitario,'ENVELOPE'
federal,envelope,2019,Federal/ES,0.404,unidade,unitario,'ENVELOPE'
federal,grampeador,2019,Federal/ES,26.64,unidade,unitario,GRAMPEADOR
federal,papel_higienico,2019,Federal/ES,5.78,rolo,unitario,PAPEL HIGIÊNICO
federal,ar_condicionado,2019,Federal/ES,10160.0,unidade,unitario,AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA
federal,acucar,2019,Federal/ES,8.59,kg,heuristica,'AÇÚCAR'
federal,argamassa,2019,Federal/ES,4.95,kg,heuristica,ARGAMASSA
federal,alcool,2019,Federal/ES,5.7,litro,heuristica,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES
federal,toner,2019,Federal/ES,100.0,unidade,unitario,CARTUCHO TONER IMPRESSORA SAMSUNG
federal,toner,2019,Federal/ES,70.0,unidade,unitario,CARTUCHO TONER IMPRESSORA HP
federal,grampeador,2019,Federal/ES,15.9,unidade,unitario,GRAMPEADOR
federal,apontador,2019,Federal/ES,1.25,unidade,unitario,APONTADOR LÁPIS
federal,suco,2019,Federal/ES,11.85,litro,heuristica,SUCO
federal,extintor,2019,Federal/ES,60.0,unidade,unitario,MANÔMETRO EXTINTOR INCÊNDIO
federal,extintor,2019,Federal/ES,60.0,unidade,unitario,MANÔMETRO EXTINTOR INCÊNDIO
federal,argamassa,2019,Federal/ES,9.0,kg,heuristica,ARGAMASSA REFRATARIA
federal,argamassa,2019,Federal/ES,9.0,kg,heuristica,ARGAMASSA REFRATARIA
federal,argamassa,2019,Federal/ES,4.46,kg,heuristica,ARGAMASSA
federal,argamassa,2019,Federal/ES,4.46,kg,heuristica,ARGAMASSA
federal,grampeador,2019,Federal/ES,24.0,unidade,unitario,GRAMPEADOR
federal,ar_condicionado,2019,Federal/ES,3000.0,unidade,unitario,AR CONDICIONADO - INSTALACAO/MONTAGEM/DESMONATAGEM/REMOÇÃO -(PAREDE / SISTEMAS)
federal,carne_bovina,2019,Federal/ES,13.0,kg,heuristica,CARNE BOVINA IN NATURA
federal,leite_integral,2019,Federal/ES,2.65,litro,heuristica,LEITE FLUIDO
federal,leite_integral,2019,Federal/ES,2.65,litro,heuristica,LEITE FLUIDO
federal,aas,2019,Federal/ES,0.04,unidade,unitario,ÁCIDO ACETILSALICÍLICO
federal,atenolol,2019,Federal/ES,0.06,unidade,unitario,ATENOLOL
federal,captopril,2019,Federal/ES,0.04,unidade,unitario,CAPTOPRIL
federal,dexametasona,2019,Federal/ES,0.8,unidade,unitario,DEXAMETASONA
federal,diazepam,2019,Federal/ES,1.29,unidade,unitario,DIAZEPAM
federal,propranolol,2019,Federal/ES,0.04,unidade,unitario,PROPRANOLOL CLORIDRATO
federal,carne_bovina,2019,Federal/ES,13.0,kg,heuristica,CARNE BOVINA IN NATURA
federal,disjuntor,2019,Federal/ES,37.0,unidade,unitario,BASE DE DISJUNTOR
federal,disjuntor,2019,Federal/ES,29.75,unidade,unitario,BASE DE DISJUNTOR
federal,disjuntor,2019,Federal/ES,5.18,unidade,unitario,BASE DE DISJUNTOR
federal,disjuntor,2019,Federal/ES,6.46,unidade,unitario,BASE DE DISJUNTOR
federal,disjuntor,2019,Federal/ES,5.18,unidade,unitario,BASE DE DISJUNTOR
federal,extintor,2019,Federal/ES,150.0,unidade,unitario,EXTINTOR INCÊNDIO
federal,extintor,2019,Federal/ES,170.0,unidade,unitario,EXTINTOR INCÊNDIO
federal,extintor,2019,Federal/ES,110.0,unidade,unitario,EXTINTOR INCÊNDIO
federal,extintor,2019,Federal/ES,300.0,unidade,unitario,EXTINTOR INCÊNDIO
federal,alcool,2019,Federal/ES,7.0,litro,heuristica,ÁLCOOL ETÍLICO
federal,mascara_descartavel,2019,Federal/ES,0.1,unidade,unitario,MÁSCARA CIRÚRGICA
federal,luva_procedimento,2019,Federal/ES,8.0,caixa_100,unitario,LUVA CIRÚRGICA
federal,luva_procedimento,2019,Federal/ES,8.0,caixa_100,unitario,LUVA CIRÚRGICA
federal,luva_procedimento,2019,Federal/ES,8.0,caixa_100,unitario,LUVA CIRÚRGICA
federal,fenobarbital,2019,Federal/ES,0.1,unidade,unitario,FENOBARBITAL SÓDICO
federal,dipirona,2019,Federal/ES,0.07,unidade,unitario,DIPIRONA SÓDICA
federal,paracetamol,2019,Federal/ES,0.05,unidade,unitario,PARACETAMOL
federal,anlodipino,2019,Federal/ES,0.02,unidade,unitario,ANLODIPINO BESILATO
federal,aas,2019,Federal/ES,0.36,unidade,unitario,ÁCIDO ACETILSALICÍLICO
federal,levotiroxina,2019,Federal/ES,0.1,unidade,unitario,LEVOTIROXINA SÓDICA
federal,levotiroxina,2019,Federal/ES,0.15,unidade,unitario,LEVOTIROXINA SÓDICA
federal,albendazol,2019,Federal/ES,1.68,unidade,unitario,ALBENDAZOL
federal,amoxicilina,2019,Federal/ES,8.15,unidade,unitario,AMOXICILINA
federal,amoxicilina,2019,Federal/ES,1.0,unidade,unitario,AMOXICILINA
federal,amoxicilina,2019,Federal/ES,11.85,unidade,unitario,AMOXICILINA
federal,alcool,2019,Federal/ES,10.3,litro,heuristica,ÁLCOOL ETÍLICO
federal,caneta_esferografica,2019,Federal/ES,0.4233,unidade,unitario,CANETA ESFEROGRÁFICA
federal,acucar,2019,Federal/ES,11.2,kg,heuristica,'AÇÚCAR'
federal,cafe,2019,Federal/ES,13.899,kg,heuristica,'CAFÉ'
federal,ar_condicionado,2019,Federal/ES,2994.0,unidade,unitario,AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE
federal,agua_mineral,2019,Federal/ES,10.74,litro,heuristica,ÁGUA MINERAL NATURAL
federal,tubo_pvc,2019,Federal/ES,9.2,metro,unitario,TUBO PVC SOLDÁVEL
federal,envelope,2019,Federal/ES,0.15,unidade,unitario,'ENVELOPE'
federal,acucar,2019,Federal/ES,5.25,kg,heuristica,'AÇÚCAR'
federal,acucar,2019,Federal/ES,3.35,kg,heuristica,'AÇÚCAR'
federal,arroz,2019,Federal/ES,2.596,kg,heuristica,'ARROZ'
federal,achocolatado,2019,Federal/ES,22.375,kg,heuristica,'ACHOCOLATADO'
federal,feijao,2019,Federal/ES,6.88,kg,heuristica,FEIJÃO
federal,leite_po,2019,Federal/ES,29.5,kg,heuristica,LEITE EM PÓ
federal,leite_po,2019,Federal/ES,29.5,kg,heuristica,LEITE EM PÓ
federal,leite_integral,2019,Federal/ES,2.98,litro,heuristica,LEITE FLUIDO
federal,leite_integral,2019,Federal/ES,2.98,litro,heuristica,LEITE FLUIDO
federal,macarrao,2019,Federal/ES,7.36,kg,heuristica,'MACARRÃO'
federal,macarrao,2019,Federal/ES,7.16,kg,heuristica,'MACARRÃO'
federal,macarrao,2019,Federal/ES,7.3,kg,heuristica,'MACARRÃO'
federal,suco,2019,Federal/ES,16.9,litro,heuristica,SUCO
federal,vinagre,2019,Federal/ES,10.2667,litro,heuristica,VINAGRE
federal,carne_bovina,2019,Federal/ES,15.9,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,19.9,kg,heuristica,CARNE BOVINA IN NATURA
federal,margarina,2019,Federal/ES,15.1,kg,heuristica,'MARGARINA'
federal,carne_bovina,2019,Federal/ES,16.9,kg,heuristica,CARNE BOVINA IN NATURA
federal,ovos,2019,Federal/ES,6.25,duzia,unitario,BANDEJA OVOS
federal,carne_bovina,2019,Federal/ES,19.9,kg,heuristica,CARNE BOVINA IN NATURA
federal,cebola,2019,Federal/ES,4.29,kg,heuristica,CEBOLA IN NATURA
federal,chuchu,2019,Federal/ES,1.79,kg,heuristica,CHUCHU IN NATURA
federal,tijolo,2019,Federal/ES,16.0,unidade,unitario,BLOCO DE CONCRETO
federal,tubo_pvc,2019,Federal/ES,9.9,metro,unitario,TUBO PVC SOLDÁVEL
federal,acucar,2019,Federal/ES,9.29,kg,heuristica,'AÇÚCAR'
federal,cafe,2019,Federal/ES,41.52,kg,heuristica,'CAFÉ'
federal,cafe,2019,Federal/ES,21.54,kg,heuristica,'CAFÉ'
federal,cafe,2019,Federal/ES,19.74,kg,heuristica,'CAFÉ'
federal,agua_sanitaria,2019,Federal/ES,2.07,litro,heuristica,ÁGUA SANITÁRIA
federal,alcool,2019,Federal/ES,4.2,litro,heuristica,ÁLCOOL ETÍLICO
federal,alcool,2019,Federal/ES,4.65,litro,heuristica,ÁLCOOL ETÍLICO
federal,detergente,2019,Federal/ES,2.6,litro,heuristica,DETERGENTE
federal,vassoura,2019,Federal/ES,12.55,unidade,unitario,VASSOURA
federal,toner,2019,Federal/ES,34.0,unidade,unitario,CARTUCHO TONER IMPRESSORA HP
federal,toner,2019,Federal/ES,34.0,unidade,unitario,CARTUCHO TONER IMPRESSORA HP
federal,acucar,2019,Federal/ES,9.39,kg,heuristica,'AÇÚCAR'
federal,torneira,2019,Federal/ES,84.0,unidade,unitario,TORNEIRA
federal,disjuntor,2019,Federal/ES,55.0,unidade,unitario,DISJUNTOR BAIXA TENSÃO
federal,disjuntor,2019,Federal/ES,8.9,unidade,unitario,DISJUNTOR BAIXA TENSÃO
federal,ar_condicionado,2019,Federal/ES,1450.0,unidade,unitario,AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE
federal,gasolina,2019,Federal/ES,4.39,litro,quantidade_litros,GASOLINA COMUM
federal,sinvastatina,2019,Federal/ES,0.0599,unidade,unitario,SINVASTATINA
federal,losartana,2019,Federal/ES,0.07,unidade,unitario,LOSARTANA POTÁSSICA
federal,captopril,2019,Federal/ES,0.03,unidade,unitario,CAPTOPRIL
federal,furosemida,2019,Federal/ES,0.05,unidade,unitario,FUROSEMIDA
federal,salbutamol,2019,Federal/ES,8.0,unidade,unitario,SALBUTAMOL
federal,metronidazol,2019,Federal/ES,1.66,unidade,unitario,METRONIDAZOL
federal,bebedouro,2019,Federal/ES,2040.0,unidade,unitario,BEBEDOURO ÁGUA
federal,agua_mineral,2019,Federal/ES,6.44,litro,heuristica,ÁGUA MINERAL NATURAL
federal,agua_mineral,2019,Federal/ES,7.85,litro,heuristica,ÁGUA MINERAL NATURAL
federal,agua_mineral,2019,Federal/ES,7.95,litro,heuristica,ÁGUA MINERAL NATURAL
federal,agua_mineral,2019,Federal/ES,7.92,litro,heuristica,ÁGUA MINERAL NATURAL
federal,agua_mineral,2019,Federal/ES,8.07,litro,heuristica,ÁGUA MINERAL NATURAL
federal,cafe,2019,Federal/ES,22.7,kg,heuristica,'CAFÉ'
federal,cafe,2019,Federal/ES,25.7,kg,heuristica,'CAFÉ'
federal,carne_bovina,2019,Federal/ES,12.5,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,17.2,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,20.8,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,15.6,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,14.3,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_bovina,2019,Federal/ES,14.2,kg,heuristica,CARNE BOVINA IN NATURA
federal,carne_suina,2019,Federal/ES,9.85,kg,heuristica,CARNE SUÍNA IN NATURA
federal,carne_suina,2019,Federal/ES,13.4,kg,heuristica,CARNE SUÍNA IN NATURA
federal,carne_suina,2019,Federal/ES,15.5,kg,heuristica,CARNE SUÍNA IN NATURA
