fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
municipal,cabo_eletrico,2022,Nova Venécia,2.82,metro,unitario,CABO FLEXIVEL 4MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,4.5,metro,unitario,CABO FLEXIVEL 6MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,4.5,metro,unitario,CABO FLEXIVEL 6MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,4.5,metro,unitario,CABO FLEXIVEL 6MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,4.5,metro,unitario,CABO FLEXIVEL 6MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,4.5,metro,unitario,CABO FLEXIVEL 6MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,4.2,metro,unitario,CABO FLEXIVEL 6MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,4.2,metro,unitario,CABO FLEXIVEL 6MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,4.2,metro,unitario,CABO FLEXIVEL 6MM VERDE
municipal,disjuntor,2022,Nova Venécia,71.0,unidade,unitario,DISJUNTOR DIFERENCIAL RESIDUAL BIPOLAR DE 25 A
municipal,disjuntor,2022,Nova Venécia,71.0,unidade,unitario,DISJUNTOR DIFERENCIAL RESIDUAL BIPOLAR DE 25 A
municipal,disjuntor,2022,Nova Venécia,71.0,unidade,unitario,DISJUNTOR DIFERENCIAL RESIDUAL BIPOLAR DE 25 A
municipal,disjuntor,2022,Nova Venécia,72.0,unidade,unitario,DISJUNTOR DIFERENCIAL RESIDUAL BIPOLAR DE 60 A
municipal,disjuntor,2022,Nova Venécia,72.0,unidade,unitario,DISJUNTOR DIFERENCIAL RESIDUAL BIPOLAR DE 60 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 16 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 16 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 16 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 16 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 16 A
municipal,disjuntor,2022,Nova Venécia,27.0,unidade,unitario,DISJUNTOR DIN - BIFASICO 20 A
municipal,disjuntor,2022,Nova Venécia,27.0,unidade,unitario,DISJUNTOR DIN - BIFASICO 20 A
municipal,disjuntor,2022,Nova Venécia,27.0,unidade,unitario,DISJUNTOR DIN - BIFASICO 20 A
municipal,disjuntor,2022,Nova Venécia,27.0,unidade,unitario,DISJUNTOR DIN - BIFASICO 20 A
municipal,disjuntor,2022,Nova Venécia,27.0,unidade,unitario,DISJUNTOR DIN - BIFASICO 20 A
municipal,disjuntor,2022,Nova Venécia,27.0,unidade,unitario,DISJUNTOR DIN - BIFASICO 20 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 25 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 25 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 25 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 25 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 32 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 32 A
municipal,pilha,2022,Nova Venécia,18.0,unidade,unitario,"PILHA ALCALINA TAMANHO GRANDE PILHA, TIPO: ALCALINA, TAMANHO: GRANDE, VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. UNIDADE DE"
municipal,pilha,2022,Nova Venécia,18.0,unidade,unitario,"PILHA ALCALINA TAMANHO GRANDE PILHA, TIPO: ALCALINA, TAMANHO: GRANDE, VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. UNIDADE DE"
municipal,pilha,2022,Nova Venécia,3.49,unidade,unitario,"PILHA ALCALINA TAMANHO PALITO AAA PILHA, TIPO: ALCALINA, TAMANHO: PALITO (AAA), VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. "
municipal,pilha,2022,Nova Venécia,3.49,unidade,unitario,"PILHA ALCALINA TAMANHO PALITO AAA PILHA, TIPO: ALCALINA, TAMANHO: PALITO (AAA), VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. "
municipal,pilha,2022,Nova Venécia,3.49,unidade,unitario,"PILHA ALCALINA TAMANHO PALITO AAA PILHA, TIPO: ALCALINA, TAMANHO: PALITO (AAA), VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. "
municipal,cabo_eletrico,2022,Nova Venécia,7.29,metro,unitario,CABO DE COBRE ISOLADO EM PVC 10MM2 - 1000V
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM AZUL"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM PRETO"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM VERDE"
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,1.76,metro,unitario,"CABO FLEXIVEL 2,5MM AZUL"
municipal,cabo_eletrico,2022,Nova Venécia,1.76,metro,unitario,"CABO FLEXIVEL 2,5MM PRETO"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM AZUL"
municipal,pilha,2022,Nova Venécia,18.0,unidade,unitario,"PILHA ALCALINA TAMANHO GRANDE PILHA, TIPO: ALCALINA, TAMANHO: GRANDE, VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. UNIDADE DE"
municipal,pilha,2022,Nova Venécia,3.49,unidade,unitario,"PILHA ALCALINA TAMANHO PALITO AAA PILHA, TIPO: ALCALINA, TAMANHO: PALITO (AAA), VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. "
municipal,pilha,2022,Nova Venécia,3.86,unidade,unitario,"PILHA ALCALINA TAMANHO PEQUENA AA PILHA, TIPO: ALCALINA, TAMANHO: PEQUENA (AA), VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. "
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM PRETO"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM PRETO"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM PRETO"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM VERDE"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM VERDE"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM VERDE"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM VERDE"
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM PRETO
municipal,disjuntor,2022,Nova Venécia,26.52,unidade,unitario,DISJUNTOR DIN - BIFASICO 40 A
municipal,disjuntor,2022,Nova Venécia,7.95,unidade,unitario,DISJUNTOR DIN - MONOFASICO 16 A
municipal,disjuntor,2022,Nova Venécia,8.0,unidade,unitario,DISJUNTOR DIN - MONOFASICO 20 A
municipal,disjuntor,2022,Nova Venécia,7.99,unidade,unitario,DISJUNTOR DIN - MONOFASICO 25 A
municipal,disjuntor,2022,Nova Venécia,8.0,unidade,unitario,DISJUNTOR DIN - MONOFASICO 32 A
municipal,disjuntor,2022,Nova Venécia,39.0,unidade,unitario,DISJUNTOR DIN - TRIFASICO 32 A
municipal,pilha,2022,Nova Venécia,9.5,unidade,unitario,"PILHA ALCALINA TAMANHO MEDIO PILHA, TIPO: ALCALINA, TAMANHO: MEDIO, VOLTAGEM: 1,5V. CARTELA COM 2 UNIDADES. UNIDADE DE F"
municipal,carne_bovina,2023,São Mateus,35.89,kg,descricao,"CARNE BOVINA MOIDA TIPO ACEM CONGELADA CARNE BOVINA - Moída tipo acém congelada, proveniente de animais, sadios, abatido"
municipal,frango,2023,São Mateus,28.48,kg,heuristica,"FILÉ DE PEITO DE FRANGO - filé de peito de frango - carne de frango (filé de peito), sem pele e sem osso, não amolecida "
municipal,abobora,2023,São Mateus,3.1,kg,heuristica,"ABÓBORA Madura extra AA, in natura, procedente de espécies genuínas e sãs, casca limpa e sem manchas, polpa íntegra e fi"
municipal,batata,2023,São Mateus,6.1,kg,heuristica,"BATATA INGLESA in natura, extra AA, com a polpa intacta e limpa, firme, lisa, de tamanho uniforme, procedente de espécie"
municipal,alface,2023,São Mateus,2.0,unidade,unitario,"ALFACE. lisa de primeira, extra, coloração verde, frescos, folhas firmes, limpas e brilhantes e separados em maços padro"
municipal,alho,2023,São Mateus,23.6,kg,heuristica,"ALHO Alho nacional extra, os dentes devem estar bem definidos, limpos, firmes, sem manchas e livre de broto. Isento de l"
municipal,banana,2023,São Mateus,8.0,kg,heuristica,"BANANA DA TERRA extra, in natura, procedentes de espécies genuínas e sãs, ter atingido o grau de evolução e maturação, p"
municipal,banana,2023,São Mateus,7.0,kg,heuristica,"BANANA PRATA extra in natura, com grau de maturação adequado para o consumo, procedentes de espécies genuínas e sãs, pol"
municipal,batata,2023,São Mateus,6.2,kg,heuristica,"BATATA DOCE in natura, com a polpa intacta e limpa, firme, lisa, de tamanho uniforme, procedente de espécies genuínas e "
municipal,beterraba,2023,São Mateus,6.0,kg,heuristica,"BETERRABA extra AA, in natura, procedente de espécies genuínas e sãs, fresca, casca lisa e firme. Isento de broto, lesõe"
municipal,cebola,2023,São Mateus,6.0,kg,heuristica,"CEBOLA branca, fresca, extra, com as extremidades firmes, cor brilhante, haste bem seca. Isento de broto, enfermidades, "
municipal,cenoura,2023,São Mateus,8.0,kg,heuristica,"CENOURA - extra AA, in natura, cor laranja-vivo, procedente de espécies genuínas e sãs, frescas, firme, lisa, sem rugas,"
municipal,chuchu,2023,São Mateus,2.0,kg,heuristica,"CHUCHU extra AA, in natura, pouca rugosidade tamanho médio, procedente de espécies genuínas, sãs e frescas, polpa íntegr"
municipal,inhame,2023,São Mateus,5.0,kg,heuristica,"INHAME extra AA, in natura, tenro (macio), graúdo, proceder de espécies genuínas e sãs, frescas, ter atingido o grau de "
municipal,mamao,2023,São Mateus,8.9,kg,unidade_declarada,"MAMÃO Formosa in natura extra, apresentando maturação média (de vez), polpa firme ao toque, sem apresentar avarias de ca"
municipal,melancia,2023,São Mateus,3.0,kg,unidade_declarada,"MELANCIA in natura extra, com grau de maturação adequado para o consumo, casca firme sem avarias, polpa firme de coloraç"
municipal,cabo_eletrico,2022,Nova Venécia,17.77,metro,unitario,CABO FLEXIVEL 25MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,30.24,metro,unitario,CABO FLEXIVEL PP 4X10MM
municipal,cabo_eletrico,2022,Nova Venécia,30.24,metro,unitario,CABO FLEXIVEL PP 4X10MM
municipal,cabo_eletrico,2022,Nova Venécia,12.3,metro,unitario,CABO FLEXIVEL PP 4X4MM
municipal,cabo_eletrico,2022,Nova Venécia,12.3,metro,unitario,CABO FLEXIVEL PP 4X4MM
municipal,cabo_eletrico,2022,Nova Venécia,12.3,metro,unitario,CABO FLEXIVEL PP 4X4MM
municipal,cabo_eletrico,2022,Nova Venécia,12.3,metro,unitario,CABO FLEXIVEL PP 4X4MM
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM PRETO"
municipal,cabo_eletrico,2022,Nova Venécia,1.08,metro,unitario,"CABO FLEXIVEL 1,5MM VERDE"
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,7.0,metro,unitario,CABO FLEXIVEL 10MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,10.67,metro,unitario,CABO FLEXIVEL 16MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,1.76,metro,unitario,"CABO FLEXIVEL 2,5MM AZUL"
municipal,cabo_eletrico,2022,Nova Venécia,1.76,metro,unitario,"CABO FLEXIVEL 2,5MM PRETO"
municipal,cabo_eletrico,2022,Nova Venécia,2.0,metro,unitario,"CABO FLEXIVEL 2,5MM VERDE"
municipal,cabo_eletrico,2022,Nova Venécia,2.82,metro,unitario,CABO FLEXIVEL 4MM AZUL
municipal,cabo_eletrico,2022,Nova Venécia,2.82,metro,unitario,CABO FLEXIVEL 4MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,2.82,metro,unitario,CABO FLEXIVEL 4MM VERDE
municipal,cabo_eletrico,2022,Nova Venécia,4.5,metro,unitario,CABO FLEXIVEL 6MM PRETO
municipal,cabo_eletrico,2022,Nova Venécia,4.2,metro,unitario,CABO FLEXIVEL 6MM VERDE
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 16 A
municipal,disjuntor,2022,Nova Venécia,27.0,unidade,unitario,DISJUNTOR DIN - BIFASICO 20 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 25 A
municipal,disjuntor,2022,Nova Venécia,24.2,unidade,unitario,DISJUNTOR DIN - BIFASICO 32 A
municipal,disjuntor,2022,Nova Venécia,26.52,unidade,unitario,DISJUNTOR DIN - BIFASICO 40 A
municipal,disjuntor,2022,Nova Venécia,9.99,unidade,unitario,TRILHO DE METAL PERFURADO PARA DISJUNTOR DIN BARRA COM 1M
municipal,acucar,2023,São Mateus,4.62,kg,descricao,"AÇUCAR CRISTAL 5KG Acondicionado em embalagem resistente de polietileno atóxico transparente, contendo 05 kg, com identi"
municipal,biscoito,2023,São Mateus,15.55,kg,descricao,"BISCOITO DOCE TIPO MAISENA DE SABOR BISCOITO DOCE - Tipo Maisena, de sabor, cor e odor característicos, textura crocante"
municipal,biscoito,2023,São Mateus,15.55,kg,descricao,"BISCOITO SALGADO Tipo Cream-Cracker, de textura crocante, com odor, sabor e cor característicos, acondicionado em embala"
municipal,iogurte,2023,São Mateus,11.11,litro,unidade_declarada,IOGURTE
municipal,acucar,2023,São Mateus,7.54,kg,descricao,"LEITE UHT - INTEGRAL Leite integral (sem adição de açúcar), cor, aroma e odor característico, não rançoso, acondicionado"
municipal,leite_po,2023,São Mateus,40.4,kg,descricao,LEITE EM PÓ embalagem de 400 gramas. Ingrediente: Leite integral. O produto deverá apresentar registro no órgão competen
municipal,manteiga,2023,São Mateus,69.54,kg,descricao,"MANTEIGA COM SAL Cremosa acondicionado em embalagem de 500g, com validade mínima de 06(seis) meses a contar da data de e"
municipal,fenobarbital,2023,Cachoeiro de Itapemirim,2.21,unidade,unitario,FENOBARBITAL 100MG/ML AMPOLA 2ML SOLUÇÃO INJETÁVEL 100MG/ML AMPOLA 2ML SOLUÇÃO INJETÁVEL
municipal,dexametasona,2023,Cachoeiro de Itapemirim,2.17,unidade,unitario,"DEXAMETASONA ELIXIR O,1MG/ML. FRASCO COM NO MÍNIMO 100ML ELIXIR O,1MG/ML. FRASCO COM NO MÍNIMO 100ML"
municipal,extintor,2024,Nova Venécia,43.15,unidade,unitario,"MANUTENCAO E RECARGA DE EXTINTOR CLASSE A Manutenção e Recarga de extintor a base de troca, de Água Pressurizada (H2O) d"
municipal,extintor,2024,Nova Venécia,46.02,unidade,unitario,"MANUTENCAO E RECARGA DE EXTINTOR PQS BC- 04 KG Manutenção e Recarga de extintor a base de troca, de PQS 04 Kg (BC)."
municipal,extintor,2024,Nova Venécia,54.38,unidade,unitario,"MANUTENCAO E RECARGA DE EXTINTOR PQS- ABC Manutenção e Recarga de extintor a base de troca, de PQS06 Kg (BC)."
municipal,extintor,2024,Nova Venécia,104.71,unidade,unitario,"MANUTENCAO E RECARGA DE EXTINTOR A BASE DE CO2 CLASSE BC Manutenção e recarga de extintor a base de troca, de co2, de 6k"
municipal,aveia,2024,Nova Venécia,15.9,kg,descricao,"AVEIA EM FLOCOS Aveia em flocos finos, embalagem de 1kg. Ingredientes:somente aveia Com identificação, informação Nutric"
municipal,farinha_trigo,2024,Nova Venécia,8.975,kg,descricao,BISCOITO DE MAISENA Pacote de 400 gramas. Ingrediente básico: Farinha de trigo enriquecida com Ferro e Ácido Fólico. O p
municipal,cebola,2024,Nova Venécia,4.49,kg,unidade_declarada,"CEBOLA BRANCA O produto deverá apresentar odor agradável, consistência firme, não deverá apresentar perfurações, machuca"
municipal,farinha_trigo,2024,Nova Venécia,3.39,kg,descricao,FARINHA DE TRIGO Pacote com 1 kg. Rico em ácido fólico e ferro. (O produto deverá apresentar registro no órgão competent
municipal,leite_po,2024,Nova Venécia,26.225,kg,descricao,LEITE EM PO INTEGRAL 400G Pacote com 400 gramas. Ingrediente: Leite integral. O produto deverá apresentar registro no ór
municipal,arroz,2024,Nova Venécia,4.548,kg,descricao,"ARROZ TIPO 1 Pacote com 5KG. Classe longo fino, subgrupo polido. (O produto deverá apresentar registro no órgão competen"
municipal,farinha_mandioca,2024,Nova Venécia,4.59,kg,descricao,"FARINHA DE MANDIOCA Pacote com 1 kg. Grupo seco, subgrupo fina, classe branca. O produto não deverá apresentar problemas"
municipal,fuba,2024,Nova Venécia,2.64,kg,descricao,"FUBA KG FUBÁ MILHO, EMBALAGEM P9ACOTE COM 1KG."
municipal,feijao,2024,Nova Venécia,6.3,kg,descricao,FEIJAO TIPO CARIOQUINHA Pacote com 1 kg. O produto deverá apresentar registro no órgão competente. Não deverá apresentar
municipal,extintor,2024,Nova Venécia,223.38,unidade,unitario,"EXTINTOR AGUA PRESSURIZADA Extintor tipo água pressurizada, Classe: A. Capacidade: 10 LT.  OBS: Instalação e Demarcação"
municipal,extintor,2024,Nova Venécia,216.51,unidade,unitario,"EXTINTOR PQS - BC - 6KG Extintor PQS - BC - 6 Kg Extintor portátil de pressurização direta, com carga de pó químico seco"
municipal,extintor,2024,Nova Venécia,159.56,unidade,unitario,"EXTINTOR PQS - BC - 4KG Extintor PQS - BC - 4 Kg Extintor portátil de pressurização direta, com carga de pó químico seco"
municipal,extintor,2024,Nova Venécia,685.11,unidade,unitario,"EXTINTOR DE INCENDIO CO2 - BC - 6KG Extintor de Incêndio, Dióxido de Carbono (CO²) 6 kg, classe BC, capacidade extintora"
municipal,extintor,2024,Nova Venécia,276.29,unidade,unitario,"EXTINTOR VEICULAR - PQS ABC 4KG  Extintor veicular com carga de pó químico seco ABC de 4Kg.Ex: camionetas, caminhonetes,"
municipal,extintor,2024,Nova Venécia,256.62,unidade,unitario,"EXTINTOR VEICULAR PQS - ABC - 6KG Extintor veicular com carga de pó químico seco ABC de 6Kg, Ex: Ônibus, tratores grande"
